Humphrey Gower;1600;College Head;['mw142998.jpg'];Sitter in 1 portrait
William Bedloe;1600;Informer and adventurer;['mw140270.jpg', 'mw123455.jpg', 'mw123458.jpg', 'mw123465.jpg', 'mw123625.jpg', 'mw123635.jpg', 'mw57674.jpg', 'mw123738.jpg', 'mw123853.jpg'];Sitter associated with 9 portraits
Thomas Howard, 14th Earl of Arundel, 4th Earl of Surrey and 1st Earl of Norfolk;1600;Patron of art and collector;['mw07037.jpg', 'mw00193.jpg', 'mw00194.jpg', 'mw128617.jpg', 'mw130254.jpg', 'mw130261.jpg', 'mw130262.jpg', 'mw130272.jpg', 'mw70856.jpg', 'mw70855.jpg', 'mw130197.jpg', 'mw130230.jpg', 'mw130275.jpg', 'mw70853.jpg', 'mw70854.jpg', 'mw70878.jpg', 'mw70977.jpg', 'mw70978.jpg', 'mw71404.jpg', 'mw70876.jpg'];"Sitter associated with 68 portraits
Arundel was the most influential connoisseur of his age, and was described as 'one that loved and favoured all arts and artists in great measure and was the bringer of them in to England'. He fostered the careers of Inigo Jones, Daniel Mytens, Wenceslaus Hollar, van Dyck, and Rubens, who called him 'one of the evangelists of art'. Arundel became the major influence on the connoisseurship of the royal family, and on the formation of artistic taste amongst the aristocracy and gentry. He withdrew to a self-imposed exile during the Civil War, but made his Royalist sympathies clear by donating £54,000 to the King's cause.

More on Thomas Howad, 14th Earl of Arundel: Tudor & Jacobean Portraits book in our Shops"
Henry Frederick Howard, 15th Earl of Arundel, 5th Earl of Surrey and 2nd Earl of Norfolk;1600;Royalist soldier and politician, MP for Arundel and Callan;['mw130881.jpg', 'mw130549.jpg', 'mw18450.jpg', 'mw18528.jpg', 'mw18529.jpg', 'mw130886.jpg', 'mw208494.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg'];Sitter associated with 11 portraits
Blanche Arundell (née Somerset), Lady Arundell of Wardour;1600;Royalist noblewoman;['mw35118.jpg', 'mw134485.jpg'];Sitter in 2 portraits
Sir Robert Heath;1600;Judge;['mw131728.jpg', 'mw43325.jpg'];Sitter in 2 portraits
Sir William Dick;1600;Merchant and financier;['mw132573.jpg'];Sitter in 1 portrait
Edward Littleton, Baron Littleton;1600;Judge, politician and Chief Justice of North Wales;['mw03943.jpg', 'mw131717.jpg', 'mw118499.jpg', 'mw118501.jpg', 'mw118594.jpg', 'mw80150.jpg', 'mw129301.jpg', 'mw140146.jpg', 'mw131702.jpg', 'mw131703.jpg', 'mw196978.jpg', 'mw131719.jpg', 'mw131700.jpg', 'mw131721.jpg'];Sitter in 14 portraits
Thomas Simon;1600;Engraver;['mw136253.jpg'];"Sitter in 1 portrait
Artist associated with 24 portraits
Thomas Simon was apprenticed to London goldsmith Edward Greene, who was chief engraver at the Mint. He received a position at the Mint in about 1635 and in 1644 was made joint chief engraver with Edward Wade. Simon became a freeman of the Goldsmiths' Company in 1646. From that time, he produced portrait medals of many of the leading figures of the day. Having executed the great seal of the Commonwealth and dies for the coinage, he was promoted to chief engraver to the Mint and Seals. He produced several fine portrait medals of Oliver Cromwell, one of which is copied from a miniature by Cooper. After the Restoration, Simon was appointed engraver of the King's Seals."
Christopher Simpson (Sympson);1600;Violist and writer on musical theory and practice;['mw136257.jpg', 'mw121897.jpg', 'mw121899.jpg', 'mw136256.jpg', 'mw121903.jpg', 'mw121904.jpg', 'mw121900.jpg', 'mw121902.jpg', 'mw136258.jpg'];Sitter in 9 portraits
Edward Simpson (Simson);1600;Clergyman and historian;['mw116390.jpg', 'mw131372.jpg'];Sitter in 2 portraits
Joseph Martyn;1600;Merchant;['mw198895.jpg', 'mw37911.jpg', 'mw61866.jpg'];Sitter in 3 portraits
Andrew Marvell;1600;Poet and politician, MP for Kingston-upon-Hull;['mw04263.jpg', 'mw138614.jpg', 'mw137787.jpg', 'mw14889.jpg', 'mw81744.jpg', 'mw137810.jpg', 'mw137790.jpg', 'mw37914.jpg', 'mw137811.jpg', 'mw37913.jpg', 'mw137783.jpg', 'mw115238.jpg', 'mw115239.jpg', 'mw115240.jpg', 'mw115241.jpg', 'layout.jpg'];"Sitter associated with 16 portraits
The poet Marvell was a friend of Milton and his assistant as Latin Secretary to the Council, and he became effectively Cromwell's Poet Laureate during the Protectorate. The Horatian Ode upon Cromwell's Return from Ireland (1650) is regarded as his greatest political poem, but he is best known for works such as To his Coy Mistress and The Garden. After the Restoration he turned to writing bitter satires."
John Wilkins;1600;Bishop of Chester;['mw137051.jpg', 'mw137052.jpg', 'mw199502.jpg', 'mw77132.jpg', 'mw137050.jpg', 'mw137047.jpg'];"Sitter in 6 portraits
A Founder Fellow of the Royal Society and first Secretary, 1663-68. Wilkins was a Parliamentarian who prospered under the Commonwealth. He was appointed Master of Wadham College, Oxford, 1648, where he established an experimental science club which was the principle forerunner of the Royal Society. He married Oliver Cromwell's sister Robina in 1656. His political allegiance meant that he was dismissed from his posts at the Restoration but he soon re-established his position and was appointed Bishop of Chester in 1668. Wilkins was an active Fellow and published papers on astronomy, cryptography, a universal logical language and travelling to the moon."
Henry FitzRoy, 1st Duke of Grafton;1600;Sailor and soldier, son of Charles II;['mw02656.jpg', 'mw36658.jpg', 'mw136776.jpg', 'mw151008.jpg', 'mw36657.jpg', 'mw59073.jpg', 'mw136775.jpg', 'mw36656.jpg', 'mw36862.jpg', 'mw36863.jpg', 'mw36654.jpg', 'mw36655.jpg', 'layout.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Isabella FitzRoy (née Bennet), Duchess of Grafton;1600;Daughter of Earl of Arlington, wife of Henry Fitzroy, 1st Duke of Grafton;['mw139436.jpg', 'mw139445.jpg', 'mw151196.jpg', 'mw36666.jpg', 'mw36667.jpg', 'mw36696.jpg', 'mw36665.jpg', 'mw36698.jpg', 'mw61601.jpg', 'mw36697.jpg', 'mw36699.jpg', 'mw78287.jpg', 'mw139438.jpg', 'mw36663.jpg', 'mw36664.jpg', 'mw59534.jpg', 'mw139435.jpg', 'mw151026.jpg', 'mw151041.jpg', 'mw139448.jpg'];Sitter in 25 portraits
Frederick III, King of Denmark;1600;Reigned Denmark and Norway 1648-70;['mw129404.jpg', 'mw129405.jpg', 'mw129407.jpg', 'mw129403.jpg', 'mw191389.jpg', 'mw43056.jpg', 'layout.jpg'];Sitter in 7 portraits
Frederick V, King of Bohemia and Elector Palatine;1600;Calvinist and son-in-law of James I;['mw02335.jpg', 'mw129409.jpg', 'mw129433.jpg', 'mw130017.jpg', 'mw140144.jpg', 'mw70010.jpg', 'mw128228.jpg', 'mw145389.jpg', 'mw129412.jpg', 'mw15591.jpg', 'mw77544.jpg', 'mw70009.jpg', 'mw70011.jpg', 'mw130015.jpg', 'mw82061.jpg', 'mw70064.jpg', 'mw129408.jpg', 'mw129410.jpg', 'mw129411.jpg', 'mw137707.jpg'];Sitter associated with 36 portraits
Queen Mary II;1600;Reigned with William III 1689-94;['mw08755.jpg', 'mw04281.jpg', 'mw04282.jpg', 'mw136443.jpg', 'mw290216.jpg', 'mw78305.jpg', 'mw136577.jpg', 'mw136584.jpg', 'mw141479.jpg', 'mw141499.jpg', 'mw16972.jpg', 'mw37671.jpg', 'mw41722.jpg', 'mw14077.jpg', 'mw141511.jpg', 'mw136585.jpg', 'mw61138.jpg', 'mw65862.jpg', 'mw216508.jpg', 'mw216850.jpg'];Later Stuart Portraits Catalogue Entry
Princess Mary;1600;Daughter of James I;['mw70270.jpg', 'mw128086.jpg', 'mw191382.jpg', 'mw43342.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 6 portraits
Mary, Princess Royal and Princess of Orange;1600;Daughter of Charles I, wife of William II of Orange-Nassau;['mw00154.jpg', 'mw04285.jpg', 'mw09417.jpg', 'mw07662.jpg', 'mw129940.jpg', 'mw129923.jpg', 'mw129925.jpg', 'mw129941.jpg', 'mw129942.jpg', 'mw71485.jpg', 'mw71486.jpg', 'mw71487.jpg', 'mw71489.jpg', 'mw84403.jpg', 'mw77929.jpg', 'mw130001.jpg', 'mw56949.jpg', 'mw129376.jpg', 'mw142622.jpg', 'mw120844.jpg'];"Sitter associated with 49 portraits
The eldest daughter of Charles I and Henrietta Maria, Mary was distinguished as a young girl for her intelligence and beauty. She married William II of Orange when she was nine and he fifteen and went to the Netherlands three years later in 1644. When her husband became Stadholder in 1647 she shared in his public duties. After William's sudden death the Republicans gained control and for the rest of her life Mary struggled for the rights of her brother Charles (later Charles II) and her son William (later William III of England), born just a few days after his father's death. Mary died of smallpox when visiting her brother Charles to celebrate his Restoration."
Mary of Modena;1600;Queen of James II;['mw04280.jpg', 'mw136443.jpg', 'mw136570.jpg', 'mw140620.jpg', 'mw140625.jpg', 'mw140636.jpg', 'mw191364.jpg', 'mw138469.jpg', 'mw81868.jpg', 'mw42419.jpg', 'mw80040.jpg', 'mw138486.jpg', 'mw59072.jpg', 'mw59087.jpg', 'mw60678.jpg', 'mw138160.jpg', 'mw138463.jpg', 'mw138466.jpg', 'mw138472.jpg', 'mw151267.jpg'];Later Stuart Portraits Catalogue Entry
Oliver Plunket (St Oliver Plunket);1600;Roman Catholic Archbishop of Armagh;['mw05052.jpg', 'mw137638.jpg', 'mw137626.jpg', 'mw137636.jpg', 'mw252961.jpg', 'mw38183.jpg'];"Sitter in 6 portraits
Appointed Archbishop of Armagh in 1669, Plunket was the ecclesiastical head of the Catholic Church in Ireland at a time when Catholic clergy were outlawed. He was forced to perform his ministry in secret, living in a network of safe houses and travelling in disguise. In the frenzied atmosphere of the Popish Plot, he was captured and falsely accused of planning a 70,000-strong Catholic rebellion. Brought to trial in London and found guilty of high treason, he became the most senior clerical victim of the Popish Plot. Plunket was canonised by Pope Paul VI in 1975."
Aphra Behn (née Johnson);1600;Dramatist, novelist and spy;['mw138660.jpg', 'mw15592.jpg', 'mw138671.jpg', 'mw40841.jpg'];"Sitter associated with 4 portraits
Details of Aphra Behn's early life are uncertain. She seems to have journeyed to South America in 1663-4 with her family. In 1688 she published her anti-slavery novel Oroonoko, about a black chieftain captured as a slave. She claimed she was 'an eyewitness' to his story. It is remarkable not only because of her gender but also because slavery was then so unthinkingly accepted. On her return to England she was briefly married to Mr Behn, and from 1667 she went to Antwerp as a spy for Charles II. The King failed to pay her and she was imprisoned for debt. Turning to writing to support herself, she was the most successful female writer of the age, producing a string of plays, as well as novels."
Frederick Henry, Prince of the Palatinate;1600;Eldest son of Frederick V, Elector Palatine and King of Bohemia and Elizabeth of Bohemia;['mw130067.jpg', 'mw70028.jpg', 'mw128228.jpg', 'mw145389.jpg', 'mw130015.jpg', 'mw128086.jpg', 'mw191382.jpg', 'mw43342.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 10 portraits
Frederick William of Brandenburg;1600;Elector of Brandenburg;['mw147744.jpg'];Sitter in 1 portrait
Sidrach Simpson;1600;Independent divine;['mw16487.jpg'];Sitter in 1 portrait
Edward Pococke;1600;Orientalist;['mw137181.jpg', 'mw202465.jpg', 'layout.jpg'];Sitter in 3 portraits
Elizabeth Ashburnham (née Kenn);1600;Former wife of 1st Baron Poulett, and later wife of John Ashburnham;['mw90875.jpg'];Sitter in 1 portrait
John Ashburnham;1600;Courtier, diplomat, royalist and politician, MP for Hastings and Sussex;['mw00197.jpg', 'mw41340.jpg', 'mw90875.jpg'];Sitter associated with 3 portraits
Daniel Heinsius;1600;Scholar of the Dutch Renaissance;['mw128017.jpg', 'mw128020.jpg', 'mw128005.jpg'];Sitter in 3 portraits
John Hamilton, 2nd Lord Belhaven and Stenton;1600;Politician and Director of the Scottish Trading Company;['mw140788.jpg', 'mw140790.jpg'];Sitter in 2 portraits
Sir William Ashhurst;1600;Lord Mayor of London, banker and politician;['mw142112.jpg'];Sitter in 1 portrait
Philip Stanhope, 2nd Earl of Chesterfeld;1600;Courtier and politician;['mw136910.jpg', 'mw136904.jpg'];Sitter in 2 portraits
Elizabeth Stanhope (née Butler), Countess of Chesterfield;1600;Second wife of 2nd Earl of Chesterfield;['mw59177.jpg', 'mw139519.jpg', 'mw139524.jpg', 'mw35419.jpg', 'mw36226.jpg', 'mw36227.jpg', 'mw139532.jpg', 'mw139534.jpg'];Sitter associated with 8 portraits
Humphrey Chetham;1600;Philanthropist;['mw193461.jpg'];Sitter in 1 portrait
Abraham Diepenbeeck;1600;Painter;['mw134170.jpg', 'mw134169.jpg'];"Sitter in 2 portraits
Artist associated with 34 portraits"
Sir Kenelm Digby;1600;Naval commander, diplomat and scientist;['mw01855.jpg', 'mw01856.jpg', 'mw191836.jpg', 'mw191837.jpg', 'mw82044.jpg', 'mw133158.jpg', 'mw35071.jpg', 'mw79877.jpg', 'mw79880.jpg', 'mw36455.jpg', 'mw36456.jpg', 'mw79222.jpg', 'mw133157.jpg', 'mw79883.jpg', 'mw133156.jpg', 'mw127572.jpg', 'mw133155.jpg', 'mw79891.jpg', 'mw79892.jpg', 'mw133159.jpg'];"Sitter in 24 portraits
A founding fellow of the Royal Society, Digby was a Royalist who served as Chancellor to Queen Henrietta Maria. Due to his social position he was invited to write the Society's first authorised publication, A Discourse Concerning the Vegetation of Plants (1661). However, he began to fall out of step with the approach to scientific enquiry that the Society hoped to promote. His interests lay in alchemy, the attempt to turn base metals into gold, and a 'sympathetic powder', which he claimed could heal a wound by being applied to the weapon that had inflicted it. His prolific writings include an attack on Sir Thomas Browne's Religio Medici, and collections of culinary and medicinal recipes."
Venetia, Lady Digby;1600;Beauty, wife of Sir Kenelm Digby;['mw07293.jpg', 'mw134529.jpg', 'mw134528.jpg', 'mw36312.jpg'];"Sitter in 4 portraits
Noted for her beauty and intelligence, Venetia Stanley was the wife of the diplomat and author, Sir Kenelm Digby. She was the subject of much scandal, and was said to have been the mistress of Edward Sackville, 4th Earl of Dorset while betrothed to Digby, who was abroad at the time. The tale of the Digbys' romance and the restoration of Venetia's virtue are detailed in her husband's memoirs, Loose Fantasies. After nine years of marriage, she died suddenly - quite possibly after drinking her husband's 'viper wine', a concoction reputed to preserve beauty. Digby mourned her loss extravagantly.

More on Venetia, Lady Digby: Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops"
Sir Dudley Digges;1600;Judge and diplomat;['mw131754.jpg', 'mw42732.jpg', 'mw131756.jpg', 'mw35910.jpg', 'mw35911.jpg'];Sitter in 5 portraits
Edward Lloyd;1600;Author and Keeper of the Ashmolean Museum;['mw39434.jpg', 'mw39435.jpg'];Sitter in 2 portraits
King William III;1600;Reigned 1689-1702;['mw06793.jpg', 'mw06794.jpg', 'mw06795.jpg', 'mw06796.jpg', 'mw08041.jpg', 'mw06798.jpg', 'mw06799.jpg', 'mw06797.jpg', 'mw136443.jpg', 'mw81483.jpg', 'mw82586.jpg', 'mw82587.jpg', 'mw82601.jpg', 'mw114501.jpg', 'mw121719.jpg', 'mw136494.jpg', 'mw138533.jpg', 'mw138575.jpg', 'mw141330.jpg', 'mw141339.jpg'];Later Stuart Portraits Catalogue Entry
William II of Orange-Nassau;1600;Prince of Orange and Count of Nassau, father of William III;['mw06814.jpg', 'mw130016.jpg', 'mw129925.jpg', 'mw71496.jpg', 'mw71497.jpg', 'mw82574.jpg', 'mw82581.jpg', 'mw82585.jpg', 'mw91329.jpg', 'mw134826.jpg', 'mw118007.jpg', 'mw142622.jpg', 'mw120846.jpg', 'mw120847.jpg', 'mw76283.jpg', 'mw129944.jpg', 'mw134837.jpg', 'mw134841.jpg'];Sitter in 18 portraits
William, Duke of Gloucester;1600;Son of Queen Anne;['mw00148.jpg', 'mw00149.jpg', 'mw02594.jpg', 'mw138088.jpg', 'mw140653.jpg', 'mw13993.jpg', 'mw140658.jpg', 'mw151236.jpg', 'mw59732.jpg', 'mw138881.jpg', 'mw59734.jpg', 'mw138882.jpg', 'mw35475.jpg', 'mw13991.jpg', 'mw58123.jpg', 'mw13992.jpg', 'mw35018.jpg', 'mw13994.jpg', 'mw141569.jpg', 'mw35028.jpg'];Later Stuart Portraits Catalogue Entry
Edward Polehampton;1600;Coach painter and Captain of trained bands;['mw40161.jpg'];Sitter in 1 portrait
John Rose;1600;Gardener and Nurseryman;['mw139385.jpg'];Sitter in 1 portrait
Francis Bell;1600;Franciscan friar;['mw131555.jpg', 'mw131550.jpg', 'mw43041.jpg'];Sitter in 3 portraits
Elias Ashmole;1600;Antiquary;['mw00201.jpg', 'mw115791.jpg', 'mw136141.jpg', 'mw136140.jpg', 'mw136139.jpg', 'mw134305.jpg'];Early Stuart Portraits Catalogue Entry
Bleickard von Helmstatt;1600;Lord of Hingsange;['mw205449.jpg'];Sitter in 1 portrait
Walter Chetwynd;1600;County historian;['mw142187.jpg'];Sitter in 1 portrait
Marie de Rohan-Montbazon, duchesse de Chevreuse;1600;French aristocrat;['mw135133.jpg'];Sitter in 1 portrait
Sir Edward Massey;1600;Soldier;['mw132210.jpg', 'mw132211.jpg', 'mw132212.jpg', 'mw132209.jpg', 'mw132213.jpg', 'mw39579.jpg', 'mw41881.jpg', 'mw40206.jpg'];Sitter in 8 portraits
Sir Henry Pollexfen;1600;Judge and politician;['mw13303.jpg', 'mw137910.jpg', 'mw140961.jpg', 'mw140962.jpg', 'mw14469.jpg', 'mw255699.jpg', 'mw60798.jpg', 'mw39927.jpg', 'mw202649.jpg', 'mw202674.jpg', 'mw202675.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 14 portraits
Eric Rosenkrantz;1600;Danish envoy;['mw40564.jpg'];Sitter in 1 portrait
Holger Rosenkrantz;1600;Nobleman and soldier;['mw40565.jpg', 'mw40567.jpg'];Sitter in 2 portraits
Elizabeth Hamilton, Countess de Gramont;1600;Courtier, known as 'La Belle Hamilton';['mw02673.jpg', 'mw02674.jpg', 'mw290215.jpg', 'mw140134.jpg', 'mw156251.jpg', 'mw140151.jpg', 'mw140150.jpg', 'mw140153.jpg', 'mw140155.jpg', 'mw140157.jpg', 'mw156250.jpg'];Sitter associated with 11 portraits
Philibert, Compte de Gramont;1600;Courtier and subject of 'The Memoirs of Count Grammont';['mw140581.jpg'];Sitter in 1 portrait
Humphrey Henchman;1600;Bishop of London;['mw13504.jpg', 'mw136991.jpg'];Sitter in 2 portraits
William Lloyd;1600;Bishop of Worcester;['mw03951.jpg', 'mw01430.jpg', 'mw03598.jpg', 'mw197001.jpg', 'mw140914.jpg', 'mw140915.jpg', 'mw140916.jpg', 'mw14463.jpg', 'mw14467.jpg', 'mw14468.jpg', 'mw17054.jpg', 'mw75937.jpg', 'mw197002.jpg', 'mw80664.jpg', 'mw140902.jpg', 'mw196998.jpg', 'mw79743.jpg', 'layout.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Sir Godfrey Kneller, Bt;1600;Portrait painter;['mw03677.jpg', 'mw03678.jpg', 'mw03680.jpg', 'mw03679.jpg', 'mw70394.jpg', 'mw195693.jpg', 'mw195698.jpg', 'mw37728.jpg', 'mw59530.jpg', 'mw37666.jpg', 'mw59529.jpg', 'mw195703.jpg', 'mw12340.jpg', 'mw35480.jpg', 'mw40758.jpg', 'mw59525.jpg', 'mw139199.jpg', 'mw195699.jpg', 'mw37665.jpg', 'mw195700.jpg'];Later Stuart Portraits Catalogue Entry
Philip Massinger;1600;Dramatist;['mw39577.jpg', 'mw39578.jpg', 'mw132901.jpg', 'mw78293.jpg', 'layout.jpg'];Sitter in 5 portraits
John Polyander;1600;Ambassador to England, Rector of the University of Leyden;['mw135065.jpg', 'mw135055.jpg', 'mw135056.jpg', 'mw135057.jpg', 'mw135045.jpg', 'mw135059.jpg'];Sitter in 6 portraits
Alexander Ross;1600;Clergyman and writer;['mw121408.jpg', 'mw112675.jpg', 'mw135580.jpg', 'mw112664.jpg', 'mw112674.jpg', 'mw135576.jpg', 'mw135577.jpg', 'mw135578.jpg', 'mw135581.jpg', 'mw135579.jpg', 'layout.jpg'];Sitter in 11 portraits
William Villiers, 2nd Viscount Grandison;1600;Nobleman;['mw131091.jpg', 'mw149114.jpg', 'mw156317.jpg', 'mw131085.jpg', 'mw131096.jpg', 'mw156278.jpg', 'mw156299.jpg', 'mw131097.jpg'];Sitter in 8 portraits
Thomas Chiffinch;1600;Keeper of the Privy Closet and the King's Jewels to Charles II;['mw01278.jpg'];"Sitter in 1 portrait
A page to Charles I and a close confidant of Charles II, Chiffinch was appointed Keeper of the Privy Closet and of the King's Jewels at the Restoration. At Whitehall he was also charged with the management and preservation of the King's collection of old master paintings, with the view to making it accessible 'to great princes and curious strangers'."
William Chiffinch;1600;Keeper of the Privy Closet and the King's Jewels to Charles II, brother of Thomas Chiffinch;['mw01279.jpg', 'mw138262.jpg', 'mw138264.jpg'];Sitter in 3 portraits
Sir Streynsham Master;1600;Governor of Madras;['mw08214.jpg'];Later Stuart Portraits Catalogue Entry
Samuel Pomfret;1600;Nonconformist minister;['mw38170.jpg', 'mw38168.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 4 portraits
Stefano della Bella;1600;Etcher;['mw196439.jpg', 'mw43139.jpg'];"Sitter in 2 portraits
Artist associated with 1 portrait"
Jacob Astley, Baron Astley;1600;Soldier and royalist commander, Major-General of the infantry;['mw131930.jpg', 'mw39777.jpg', 'mw131932.jpg', 'mw41816.jpg'];Sitter in 4 portraits
Sir Josiah Child, Bt;1600;Governor of the East India Company and writer on trade;['mw07199.jpg', 'mw141005.jpg'];Later Stuart Portraits Catalogue Entry
William Chillingworth;1600;Theologian;['mw131253.jpg', 'mw35573.jpg', 'mw91097.jpg', 'mw131252.jpg'];Sitter in 4 portraits
John Locke;1600;Philosopher;['mw03962.jpg', 'mw03964.jpg', 'mw03963.jpg', 'mw03965.jpg', 'mw07612.jpg', 'mw03966.jpg', 'mw117116.jpg', 'mw142323.jpg', 'mw39436.jpg', 'mw39437.jpg', 'mw131253.jpg', 'mw37848.jpg', 'mw37847.jpg', 'mw41045.jpg', 'mw70057.jpg', 'mw142324.jpg', 'mw39442.jpg', 'mw39438.jpg', 'mw59571.jpg', 'mw91097.jpg'];Later Stuart Portraits Catalogue Entry
Increase Mather;1600;President of Harvard College, United States;['mw140942.jpg', 'mw142036.jpg', 'mw228764.jpg', 'mw64916.jpg', 'mw140941.jpg', 'mw39591.jpg'];Sitter in 6 portraits
John Williams;1600;Archbishop of York and Lord Keeper;['mw195611.jpg', 'mw35460.jpg', 'mw42577.jpg', 'mw128936.jpg', 'mw215822.jpg', 'mw215823.jpg', 'mw215824.jpg', 'mw131135.jpg', 'mw131138.jpg', 'mw215830.jpg', 'mw215833.jpg', 'mw131133.jpg', 'mw215825.jpg', 'mw131136.jpg', 'mw215829.jpg', 'mw128939.jpg', 'mw128945.jpg', 'mw195608.jpg', 'mw128941.jpg', 'mw208578.jpg'];Sitter associated with 25 portraits
Paulus Pontius (Paulus Du Pont);1600;Engraver;['mw202729.jpg'];"Sitter in 1 portrait
Artist associated with 29 portraits"
Matthew Poole (Pole);1600;Biblical commentator;['mw137440.jpg', 'mw202739.jpg', 'mw62003.jpg'];Sitter in 3 portraits
Cardinal Carlo Rossetti;1600;Cardinal and confidante of Queen Henrietta Maria;['mw134994.jpg', 'mw135012.jpg'];Sitter in 2 portraits
Walter Aston, 2nd Baron Aston;1600;Ambassador;['mw41366.jpg', 'mw41367.jpg', 'mw41369.jpg'];Sitter in 3 portraits
Anthony Henley;1600;Whig politician and wit;['mw142117.jpg', 'mw142118.jpg', 'mw37198.jpg', 'mw37199.jpg', 'mw37200.jpg', 'mw37201.jpg', 'mw60669.jpg', 'mw142116.jpg', 'mw193302.jpg'];Sitter in 9 portraits
Robert Henley;1600;Legal official;['mw117640.jpg', 'mw135903.jpg'];Sitter associated with 2 portraits
Sir William Lockhart;1600;Soldier and diplomat;['mw03971.jpg', 'mw135823.jpg'];Sitter associated with 2 portraits
Edith Pope (née Cooper);1600;Mother of Alexander Pope;['mw39932.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 3 portraits
Giovanni Vittorio Rossi (Giano Nicio Eritreo);1600;Italian writer;['mw197425.jpg'];Sitter in 1 portrait
John Atherton;1600;Irish bishop;['mw43032.jpg'];Sitter in 1 portrait
Lionel Lockyer;1600;Physician and inventor of 'Lockyer's Pill';['mw138384.jpg', 'mw138386.jpg', 'mw146869.jpg', 'mw146870.jpg', 'mw146872.jpg'];Sitter associated with 5 portraits
Nicholas Lockyer;1600;Puritan divine;['mw135587.jpg', 'mw43374.jpg', 'mw57734.jpg', 'mw67625.jpg', 'mw135589.jpg'];Sitter in 5 portraits
John Pordage;1600;Astrologer and mystic;['mw121159.jpg', 'mw121160.jpg', 'mw16585.jpg', 'mw202838.jpg', 'mw135713.jpg', 'mw202836.jpg', 'mw254608.jpg'];Sitter in 7 portraits
Thomas Attwood Rotherham;1600;Religious writer;['mw131517.jpg', 'mw40569.jpg'];"Sitter in 2 portraits
Thomas Rotherham was an English cleric and statesman."
Godard van Reede-Ginckel, 1st Earl of Athlone;1600;General;['mw40051.jpg', 'mw40062.jpg', 'mw40073.jpg', 'mw40084.jpg', 'mw40095.jpg', 'mw41371.jpg', 'mw41372.jpg', 'mw41373.jpg', 'mw61797.jpg', 'mw12503.jpg', 'mw40106.jpg', 'layout.jpg'];Sitter in 12 portraits
John Murray, 1st Marquess of Atholl;1600;Hereditary Sheriff of Fife, Captain General of the Royal Company of Archers;['mw41374.jpg'];Sitter in 1 portrait
Henrietta Anne, Duchess of Orleans;1600;Daughter of Charles I;['mw04767.jpg', 'mw07753.jpg', 'mw04766.jpg', 'mw78536.jpg', 'mw78535.jpg', 'mw136588.jpg', 'mw136589.jpg', 'mw136587.jpg', 'mw78537.jpg', 'mw78538.jpg', 'mw78539.jpg', 'mw78540.jpg', 'mw78541.jpg', 'mw136591.jpg', 'mw136590.jpg', 'mw136592.jpg', 'mw41848.jpg', 'mw41849.jpg', 'mw129406.jpg'];"Sitter in 19 portraits
The youngest sister of Charles II, who called her 'Minette', Henrietta Anne was brought up a Catholic in France. She married the Duke of Orleans, brother of Louis XIV, in 1661, and worked thereafter for an alliance between England and France, and to convert Charles to Catholicism. One of her last acts was to come to England to negotiate the Treaty of Dover."
Henriette Amalia of Orange-Nassau;1600;Daughter of Frederick Henry, Prince of Orange, Count of Nassau;['mw130016.jpg'];Sitter in 1 portrait
Henry, Prince of Wales;1600;Eldest son of James I;['mw03088.jpg', 'mw03089.jpg', 'mw03090.jpg', 'mw03091.jpg', 'mw136443.jpg', 'mw70151.jpg', 'mw128183.jpg', 'mw35449.jpg', 'mw70019.jpg', 'mw80904.jpg', 'mw14137.jpg', 'mw14143.jpg', 'mw242174.jpg', 'mw70012.jpg', 'mw70013.jpg', 'mw70015.jpg', 'mw70016.jpg', 'mw16571.jpg', 'mw16572.jpg', 'mw15593.jpg'];"Sitter in 42 portraits
The eldest son of James I and Anne of Denmark, Henry was reputed to be an ideal warrior prince: athletic, brave, noble, clever, cultured and ardently Protestant. He became the focus for courtiers who advocated a more militant foreign policy, and for those who sought to make London a great cultural centre in Europe. Henry assembled an important collection of paintings, sculpture and books; and patronised artists, architects, writers and musicians. He was actively engaged with the development of the navy, exploration and foreign politics. His sudden death in 1612, probably from typhoid fever, at the age of eighteen, was a devastating blow to the hopes of many at home and abroad.

More on Henry, Prince of Wales: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops

Watch a film clip on the sitter from the BBC Archive in the Media section below"
