Aphra Behn (née Johnson);1600;Dramatist, novelist and spy;['mw138660.jpg', 'mw138671.jpg', 'mw15592.jpg', 'mw40841.jpg'];Sitter associated with 4 portraits. Details of Aphra Behn's early life are uncertain. She seems to have journeyed to South America in 1663-4 with her family. In 1688 she published her anti-slavery novel Oroonoko, about a black chieftain captured as a slave. She claimed she was 'an eyewitness' to his story. It is remarkable not only because of her gender but also because slavery was then so unthinkingly accepted. On her return to England she was briefly married to Mr Behn, and from 1667 she went to Antwerp as a spy for Charles II. The King failed to pay her and she was imprisoned for debt. Turning to writing to support herself, she was the most successful female writer of the age, producing a string of plays, as well as novels.
Frederick Henry, Prince of the Palatinate;1600;Eldest son of Frederick V, Elector Palatine and King of Bohemia and Elizabeth of Bohemia;['mw130015.jpg', 'mw128086.jpg', 'mw145389.jpg', 'mw70028.jpg', 'mw191382.jpg', 'mw130067.jpg', 'mw43342.jpg', 'mw128228.jpg', 'layout.jpg'];Sitter in 10 portraits
Frederick William of Brandenburg;1600;Elector of Brandenburg;['mw147744.jpg'];Sitter in 1 portrait
Sidrach Simpson;1600;Independent divine;['mw16487.jpg'];Sitter in 1 portrait
Edward Pococke;1600;Orientalist;['layout.jpg', 'mw137181.jpg', 'mw202465.jpg'];Sitter in 3 portraits
Elizabeth Ashburnham (née Kenn);1600;Former wife of 1st Baron Poulett, and later wife of John Ashburnham;['mw90875.jpg'];Sitter in 1 portrait
John Ashburnham;1600;Courtier, diplomat, royalist and politician, MP for Hastings and Sussex;['mw00197.jpg', 'mw90875.jpg', 'mw41340.jpg'];Sitter associated with 3 portraits
Daniel Heinsius;1600;Scholar of the Dutch Renaissance;['mw128005.jpg', 'mw128017.jpg', 'mw128020.jpg'];Sitter in 3 portraits
John Hamilton, 2nd Lord Belhaven and Stenton;1600;Politician and Director of the Scottish Trading Company;['mw140788.jpg', 'mw140790.jpg'];Sitter in 2 portraits
Sir William Ashhurst;1600;Lord Mayor of London, banker and politician;['mw142112.jpg'];Sitter in 1 portrait
Philip Stanhope, 2nd Earl of Chesterfeld;1600;Courtier and politician;['mw136904.jpg', 'mw136910.jpg'];Sitter in 2 portraits
Elizabeth Stanhope (née Butler), Countess of Chesterfield;1600;Second wife of 2nd Earl of Chesterfield;['mw139532.jpg', 'mw139519.jpg', 'mw139524.jpg', 'mw36226.jpg', 'mw36227.jpg', 'mw35419.jpg', 'mw59177.jpg', 'mw139534.jpg'];Sitter associated with 8 portraits
Humphrey Chetham;1600;Philanthropist;['mw193461.jpg'];Sitter in 1 portrait
Abraham Diepenbeeck;1600;Painter;['mw134170.jpg', 'mw134169.jpg'];Sitter in 2 portraits. Artist associated with 34 portraits
Sir Kenelm Digby;1600;Naval commander, diplomat and scientist;['mw79883.jpg', 'mw82044.jpg', 'mw36455.jpg', 'mw01856.jpg', 'mw191837.jpg', 'mw133155.jpg', 'mw191836.jpg', 'mw127572.jpg', 'mw79222.jpg', 'mw01855.jpg', 'mw133156.jpg', 'mw133159.jpg', 'mw36456.jpg', 'mw79880.jpg', 'mw79891.jpg', 'mw133157.jpg', 'mw79892.jpg', 'mw79877.jpg', 'mw35071.jpg', 'mw133158.jpg'];Sitter in 24 portraits. A founding fellow of the Royal Society, Digby was a Royalist who served as Chancellor to Queen Henrietta Maria. Due to his social position he was invited to write the Society's first authorised publication, A Discourse Concerning the Vegetation of Plants (1661). However, he began to fall out of step with the approach to scientific enquiry that the Society hoped to promote. His interests lay in alchemy, the attempt to turn base metals into gold, and a 'sympathetic powder', which he claimed could heal a wound by being applied to the weapon that had inflicted it. His prolific writings include an attack on Sir Thomas Browne's Religio Medici, and collections of culinary and medicinal recipes.
Venetia, Lady Digby;1600;Beauty, wife of Sir Kenelm Digby;['mw07293.jpg', 'mw134528.jpg', 'mw36312.jpg', 'mw134529.jpg'];Sitter in 4 portraits. Noted for her beauty and intelligence, Venetia Stanley was the wife of the diplomat and author, Sir Kenelm Digby. She was the subject of much scandal, and was said to have been the mistress of Edward Sackville, 4th Earl of Dorset while betrothed to Digby, who was abroad at the time. The tale of the Digbys' romance and the restoration of Venetia's virtue are detailed in her husband's memoirs, Loose Fantasies. After nine years of marriage, she died suddenly - quite possibly after drinking her husband's 'viper wine', a concoction reputed to preserve beauty. Digby mourned her loss extravagantly.. . More on Venetia, Lady Digby: Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops
Sir Dudley Digges;1600;Judge and diplomat;['mw42732.jpg', 'mw131754.jpg', 'mw35910.jpg', 'mw131756.jpg', 'mw35911.jpg'];Sitter in 5 portraits
Edward Lloyd;1600;Author and Keeper of the Ashmolean Museum;['mw39435.jpg', 'mw39434.jpg'];Sitter in 2 portraits
King William III;1600;Reigned 1689-1702;['mw136443.jpg', 'mw114501.jpg', 'mw06794.jpg', 'mw08041.jpg', 'mw06797.jpg', 'mw82586.jpg', 'mw141339.jpg', 'mw138533.jpg', 'mw06795.jpg', 'mw06793.jpg', 'mw141330.jpg', 'mw82601.jpg', 'mw06799.jpg', 'mw06798.jpg', 'mw82587.jpg', 'mw138575.jpg', 'mw136494.jpg', 'mw121719.jpg', 'mw06796.jpg', 'mw81483.jpg'];Later Stuart Portraits Catalogue Entry
William II of Orange-Nassau;1600;Prince of Orange and Count of Nassau, father of William III;['mw130016.jpg', 'mw71497.jpg', 'mw129925.jpg', 'mw120846.jpg', 'mw120847.jpg', 'mw134841.jpg', 'mw06814.jpg', 'mw134837.jpg', 'mw134826.jpg', 'mw82581.jpg', 'mw71496.jpg', 'mw82585.jpg', 'mw91329.jpg', 'mw118007.jpg', 'mw142622.jpg', 'mw129944.jpg', 'mw82574.jpg', 'mw76283.jpg'];Sitter in 18 portraits
William, Duke of Gloucester;1600;Son of Queen Anne;['mw35475.jpg', 'mw00148.jpg', 'mw13991.jpg', 'mw140653.jpg', 'mw00149.jpg', 'mw138881.jpg', 'mw13993.jpg', 'mw59734.jpg', 'mw138088.jpg', 'mw13994.jpg', 'mw58123.jpg', 'mw151236.jpg', 'mw138882.jpg', 'mw13992.jpg', 'mw141569.jpg', 'mw35018.jpg', 'mw59732.jpg', 'mw35028.jpg', 'mw140658.jpg', 'mw02594.jpg'];Later Stuart Portraits Catalogue Entry
Edward Polehampton;1600;Coach painter and Captain of trained bands;['mw40161.jpg'];Sitter in 1 portrait
John Rose;1600;Gardener and Nurseryman;['mw139385.jpg'];Sitter in 1 portrait
Francis Bell;1600;Franciscan friar;['mw43041.jpg', 'mw131555.jpg', 'mw131550.jpg'];Sitter in 3 portraits
Elias Ashmole;1600;Antiquary;['mw115791.jpg', 'mw00201.jpg', 'mw136141.jpg', 'mw134305.jpg', 'mw136139.jpg', 'mw136140.jpg'];Early Stuart Portraits Catalogue Entry
Bleickard von Helmstatt;1600;Lord of Hingsange;['mw205449.jpg'];Sitter in 1 portrait
Walter Chetwynd;1600;County historian;['mw142187.jpg'];Sitter in 1 portrait
Marie de Rohan-Montbazon, duchesse de Chevreuse;1600;French aristocrat;['mw135133.jpg'];Sitter in 1 portrait
Sir Edward Massey;1600;Soldier;['mw132213.jpg', 'mw132211.jpg', 'mw132209.jpg', 'mw39579.jpg', 'mw132210.jpg', 'mw40206.jpg', 'mw132212.jpg', 'mw41881.jpg'];Sitter in 8 portraits
Sir Henry Pollexfen;1600;Judge and politician;['mw14469.jpg', 'mw60798.jpg', 'mw39927.jpg', 'layout.jpg', 'mw202649.jpg', 'mw140962.jpg', 'mw137910.jpg', 'mw255699.jpg', 'mw202674.jpg', 'mw13303.jpg', 'mw140961.jpg', 'mw202675.jpg'];Sitter in 14 portraits
Eric Rosenkrantz;1600;Danish envoy;['mw40564.jpg'];Sitter in 1 portrait
Holger Rosenkrantz;1600;Nobleman and soldier;['mw40567.jpg', 'mw40565.jpg'];Sitter in 2 portraits
Elizabeth Hamilton, Countess de Gramont;1600;Courtier, known as 'La Belle Hamilton';['mw140155.jpg', 'mw140151.jpg', 'mw140134.jpg', 'mw02674.jpg', 'mw140157.jpg', 'mw156250.jpg', 'mw02673.jpg', 'mw156251.jpg', 'mw290215.jpg', 'mw140150.jpg', 'mw140153.jpg'];Sitter associated with 11 portraits
Philibert, Compte de Gramont;1600;Courtier and subject of 'The Memoirs of Count Grammont';['mw140581.jpg'];Sitter in 1 portrait
Humphrey Henchman;1600;Bishop of London;['mw136991.jpg', 'mw13504.jpg'];Sitter in 2 portraits
William Lloyd;1600;Bishop of Worcester;['mw140916.jpg', 'mw79743.jpg', 'mw03951.jpg', 'mw80664.jpg', 'mw140902.jpg', 'mw196998.jpg', 'mw03598.jpg', 'mw75937.jpg', 'mw140914.jpg', 'mw197001.jpg', 'mw140915.jpg', 'mw14467.jpg', 'mw14468.jpg', 'mw17054.jpg', 'mw01430.jpg', 'mw197002.jpg', 'layout.jpg', 'mw14463.jpg'];Later Stuart Portraits Catalogue Entry
Sir Godfrey Kneller, Bt;1600;Portrait painter;['mw37666.jpg', 'mw59525.jpg', 'mw195703.jpg', 'mw70394.jpg', 'mw37665.jpg', 'mw59530.jpg', 'mw195700.jpg', 'mw59529.jpg', 'mw37728.jpg', 'mw03677.jpg', 'mw03680.jpg', 'mw195698.jpg', 'mw195693.jpg', 'mw40758.jpg', 'mw03679.jpg', 'mw195699.jpg', 'mw35480.jpg', 'mw139199.jpg', 'mw03678.jpg', 'mw12340.jpg'];Later Stuart Portraits Catalogue Entry
Philip Massinger;1600;Dramatist;['mw39578.jpg', 'mw39577.jpg', 'mw78293.jpg', 'mw132901.jpg', 'layout.jpg'];Sitter in 5 portraits
John Polyander;1600;Ambassador to England, Rector of the University of Leyden;['mw135059.jpg', 'mw135057.jpg', 'mw135065.jpg', 'mw135055.jpg', 'mw135056.jpg', 'mw135045.jpg'];Sitter in 6 portraits
Alexander Ross;1600;Clergyman and writer;['mw135578.jpg', 'mw135579.jpg', 'mw135581.jpg', 'mw135577.jpg', 'mw135576.jpg', 'mw112675.jpg', 'mw112674.jpg', 'mw121408.jpg', 'mw112664.jpg', 'layout.jpg', 'mw135580.jpg'];Sitter in 11 portraits
William Villiers, 2nd Viscount Grandison;1600;Nobleman;['mw156299.jpg', 'mw149114.jpg', 'mw131096.jpg', 'mw156278.jpg', 'mw131091.jpg', 'mw131097.jpg', 'mw156317.jpg', 'mw131085.jpg'];Sitter in 8 portraits
Thomas Chiffinch;1600;Keeper of the Privy Closet and the King's Jewels to Charles II;['mw01278.jpg'];Sitter in 1 portrait. A page to Charles I and a close confidant of Charles II, Chiffinch was appointed Keeper of the Privy Closet and of the King's Jewels at the Restoration. At Whitehall he was also charged with the management and preservation of the King's collection of old master paintings, with the view to making it accessible 'to great princes and curious strangers'.
William Chiffinch;1600;Keeper of the Privy Closet and the King's Jewels to Charles II, brother of Thomas Chiffinch;['mw138262.jpg', 'mw138264.jpg', 'mw01279.jpg'];Sitter in 3 portraits
Sir Streynsham Master;1600;Governor of Madras;['mw08214.jpg'];Later Stuart Portraits Catalogue Entry
Samuel Pomfret;1600;Nonconformist minister;['layout.jpg', 'mw38168.jpg', 'mw38170.jpg'];Sitter in 4 portraits
Stefano della Bella;1600;Etcher;['mw43139.jpg', 'mw196439.jpg'];Sitter in 2 portraits. Artist associated with 1 portrait
Jacob Astley, Baron Astley;1600;Soldier and royalist commander, Major-General of the infantry;['mw41816.jpg', 'mw39777.jpg', 'mw131930.jpg', 'mw131932.jpg'];Sitter in 4 portraits
Sir Josiah Child, Bt;1600;Governor of the East India Company and writer on trade;['mw141005.jpg', 'mw07199.jpg'];Later Stuart Portraits Catalogue Entry
William Chillingworth;1600;Theologian;['mw91097.jpg', 'mw131252.jpg', 'mw131253.jpg', 'mw35573.jpg'];Sitter in 4 portraits
John Locke;1600;Philosopher;['mw03964.jpg', 'mw39442.jpg', 'mw39436.jpg', 'mw131253.jpg', 'mw03965.jpg', 'mw37847.jpg', 'mw117116.jpg', 'mw07612.jpg', 'mw91097.jpg', 'mw03962.jpg', 'mw41045.jpg', 'mw142323.jpg', 'mw03966.jpg', 'mw03963.jpg', 'mw59571.jpg', 'mw39438.jpg', 'mw70057.jpg', 'mw37848.jpg', 'mw39437.jpg', 'mw142324.jpg'];Later Stuart Portraits Catalogue Entry
Increase Mather;1600;President of Harvard College, United States;['mw140941.jpg', 'mw228764.jpg', 'mw142036.jpg', 'mw39591.jpg', 'mw64916.jpg', 'mw140942.jpg'];Sitter in 6 portraits
John Williams;1600;Archbishop of York and Lord Keeper;['mw42577.jpg', 'mw208578.jpg', 'mw131133.jpg', 'mw128939.jpg', 'mw35460.jpg', 'mw131135.jpg', 'mw215824.jpg', 'mw215829.jpg', 'mw215825.jpg', 'mw215822.jpg', 'mw131136.jpg', 'mw128941.jpg', 'mw128945.jpg', 'mw128936.jpg', 'mw215823.jpg', 'mw131138.jpg', 'mw195608.jpg', 'mw195611.jpg', 'mw215833.jpg', 'mw215830.jpg'];Sitter associated with 25 portraits
Paulus Pontius (Paulus Du Pont);1600;Engraver;['mw202729.jpg'];Sitter in 1 portrait. Artist associated with 29 portraits
Matthew Poole (Pole);1600;Biblical commentator;['mw137440.jpg', 'mw62003.jpg', 'mw202739.jpg'];Sitter in 3 portraits
Cardinal Carlo Rossetti;1600;Cardinal and confidante of Queen Henrietta Maria;['mw135012.jpg', 'mw134994.jpg'];Sitter in 2 portraits
Walter Aston, 2nd Baron Aston;1600;Ambassador;['mw41367.jpg', 'mw41366.jpg', 'mw41369.jpg'];Sitter in 3 portraits
Anthony Henley;1600;Whig politician and wit;['mw142118.jpg', 'mw37200.jpg', 'mw37201.jpg', 'mw37198.jpg', 'mw60669.jpg', 'mw142117.jpg', 'mw193302.jpg', 'mw37199.jpg', 'mw142116.jpg'];Sitter in 9 portraits
Robert Henley;1600;Legal official;['mw135903.jpg', 'mw117640.jpg'];Sitter associated with 2 portraits
Sir William Lockhart;1600;Soldier and diplomat;['mw135823.jpg', 'mw03971.jpg'];Sitter associated with 2 portraits
Edith Pope (née Cooper);1600;Mother of Alexander Pope;['layout.jpg', 'mw39932.jpg'];Sitter in 3 portraits
Giovanni Vittorio Rossi (Giano Nicio Eritreo);1600;Italian writer;['mw197425.jpg'];Sitter in 1 portrait
John Atherton;1600;Irish bishop;['mw43032.jpg'];Sitter in 1 portrait
Lionel Lockyer;1600;Physician and inventor of 'Lockyer's Pill';['mw146870.jpg', 'mw138384.jpg', 'mw138386.jpg', 'mw146869.jpg', 'mw146872.jpg'];Sitter associated with 5 portraits
Nicholas Lockyer;1600;Puritan divine;['mw43374.jpg', 'mw135587.jpg', 'mw67625.jpg', 'mw57734.jpg', 'mw135589.jpg'];Sitter in 5 portraits
John Pordage;1600;Astrologer and mystic;['mw135713.jpg', 'mw121160.jpg', 'mw254608.jpg', 'mw16585.jpg', 'mw121159.jpg', 'mw202838.jpg', 'mw202836.jpg'];Sitter in 7 portraits
Thomas Attwood Rotherham;1600;Religious writer;['mw131517.jpg', 'mw40569.jpg'];Sitter in 2 portraits. Thomas Rotherham was an English cleric and statesman.
Godard van Reede-Ginckel, 1st Earl of Athlone;1600;General;['mw12503.jpg', 'mw41372.jpg', 'mw40106.jpg', 'mw40073.jpg', 'mw40051.jpg', 'mw40084.jpg', 'mw41371.jpg', 'mw40062.jpg', 'mw41373.jpg', 'mw40095.jpg', 'mw61797.jpg', 'layout.jpg'];Sitter in 12 portraits
John Murray, 1st Marquess of Atholl;1600;Hereditary Sheriff of Fife, Captain General of the Royal Company of Archers;['mw41374.jpg'];Sitter in 1 portrait
Henrietta Anne, Duchess of Orleans;1600;Daughter of Charles I;['mw136589.jpg', 'mw129406.jpg', 'mw78535.jpg', 'mw41849.jpg', 'mw136591.jpg', 'mw136592.jpg', 'mw136590.jpg', 'mw78536.jpg', 'mw07753.jpg', 'mw04767.jpg', 'mw78539.jpg', 'mw78541.jpg', 'mw04766.jpg', 'mw136587.jpg', 'mw41848.jpg', 'mw78538.jpg', 'mw78537.jpg', 'mw78540.jpg', 'mw136588.jpg'];Sitter in 19 portraits. The youngest sister of Charles II, who called her 'Minette', Henrietta Anne was brought up a Catholic in France. She married the Duke of Orleans, brother of Louis XIV, in 1661, and worked thereafter for an alliance between England and France, and to convert Charles to Catholicism. One of her last acts was to come to England to negotiate the Treaty of Dover.
Henriette Amalia of Orange-Nassau;1600;Daughter of Frederick Henry, Prince of Orange, Count of Nassau;['mw130016.jpg'];Sitter in 1 portrait
Henry, Prince of Wales;1600;Eldest son of James I;['mw136443.jpg', 'mw70151.jpg', 'mw14137.jpg', 'mw35449.jpg', 'mw16572.jpg', 'mw70013.jpg', 'mw03089.jpg', 'mw242174.jpg', 'mw03091.jpg', 'mw16571.jpg', 'mw03090.jpg', 'mw70015.jpg', 'mw128183.jpg', 'mw70019.jpg', 'mw70012.jpg', 'mw03088.jpg', 'mw70016.jpg', 'mw80904.jpg', 'mw14143.jpg', 'mw15593.jpg'];"Sitter in 42 portraits. The eldest son of James I and Anne of Denmark, Henry was reputed to be an ideal warrior prince: athletic, brave, noble, clever, cultured and ardently Protestant. He became the focus for courtiers who advocated a more militant foreign policy, and for those who sought to make London a great cultural centre in Europe. Henry assembled an important collection of paintings, sculpture and books; and patronised artists, architects, writers and musicians. He was actively engaged with the development of the navy, exploration and foreign politics. His sudden death in 1612, probably from typhoid fever, at the age of eighteen, was a devastating blow to the hopes of many at home and abroad.. . More on Henry, Prince of Wales: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops. . Watch a film clip on the sitter from the BBC Archive in the Media section below"
Henry, Duke of Gloucester;1600;Third son of Charles I;['mw136574.jpg', 'mw129917.jpg', 'mw136575.jpg', 'mw117395.jpg', 'mw136573.jpg', 'layout.jpg', 'mw42421.jpg', 'mw136579.jpg', 'mw195733.jpg', 'mw136580.jpg', 'mw136578.jpg', 'mw129903.jpg', 'mw144355.jpg', 'mw78561.jpg', 'mw137413.jpg', 'mw136581.jpg', 'mw129069.jpg', 'mw136576.jpg', 'mw02593.jpg'];Sitter associated with 19 portraits. Henry, Duke of Gloucester, was the Protestant brother of Charles II of England. The third son of Charles I, he visited his father the night before his execution. For the next three years he was confined by the Commonwealth regime. In 1652 Oliver Cromwell gave him permission to go abroad, and he joined his mother and brothers in Paris. His firm adherence to the Protestant religion, however, incensed his Roman Catholic mother, Queen Henrietta Maria. She turned him out after which he joined the Spaniards at Dunkirk, fighting alongside his brother the Duke of York (afterward James II) in 1658. Henry returned to England on the restoration of Charles II, but he died a few months later of smallpox.
Sir Nicholas Slanning;1600;Royalist army officer;['mw131866.jpg', 'mw131861.jpg', 'mw131867.jpg', 'mw131854.jpg'];Sitter in 4 portraits
Sir Toby (Tobie) Matthew;1600;Writer and courtier;['mw134207.jpg', 'mw131540.jpg', 'mw35049.jpg'];Sitter associated with 3 portraits
Denis Granville (né Grenville);1600;Dean of Durham and nonjuring Church of England clergyman;['mw141944.jpg'];Sitter in 1 portrait
Menasseh Ben Israel;1600;Portuguese-Jewish rabbi, kabbalist, scholar, writer, diplomat, printer and publisher;['mw136426.jpg'];Sitter in 1 portrait
Edward Benlowes;1600;Poet;['mw136016.jpg', 'mw136028.jpg', 'mw15889.jpg', 'mw136025.jpg'];Sitter in 4 portraits
Matthew Henry;1600;Commentator;['mw03092.jpg', 'mw193205.jpg', 'mw35082.jpg', 'mw143109.jpg', 'mw143102.jpg', 'mw193208.jpg', 'mw193207.jpg'];Sitter associated with 7 portraits
Philip Henry;1600;Nonconformist divine;['mw17470.jpg'];Sitter in 1 portrait
Christian IV, King of Denmark and Norway;1600;Reigned 1588-1648;['mw129397.jpg', 'mw129394.jpg', 'mw129427.jpg', 'layout.jpg', 'mw129395.jpg', 'mw14837.jpg', 'mw43056.jpg', 'mw129058.jpg', 'mw191389.jpg', 'mw129399.jpg', 'mw129396.jpg', 'mw129402.jpg', 'mw129401.jpg'];Sitter associated with 13 portraits
William Dobson;1600;Portrait painter;['layout.jpg', 'mw36458.jpg', 'mw35913.jpg', 'mw192389.jpg', 'mw134142.jpg', 'mw01883.jpg', 'mw134145.jpg', 'mw35914.jpg', 'mw134143.jpg'];Sitter in 9 portraits. Artist associated with 50 portraits. Born in London, Dobson was probably the son of a lawyer. He studied under the painter and publisher, William Peake, and the artist, Francis Cleyn, and probably through him came to know the paintings of Titian and van Dyck. Painter of the embattled Royalists, he was active during the Civil War both with the Royal Court in Oxford, and in London, as Principal Painter to the King. He returned to London after the defeat of the king by parliament and was briefly imprisoned for debt. He died in poverty aged thirty-five and was buried in St Martin-in-the-Fields. An elegy by Thomas Rawlins commemorated him as 'the very Soul of Art, the Prince and Prime of Painters'.
Isaac Fuller;1600;Painter;['mw02365.jpg', 'mw81772.jpg', 'mw136230.jpg'];Sitter in 3 portraits. Artist associated with 12 portraits. Fuller was one of the most flamboyant artists of his time, producing large-scale history paintings and strikingly original portraits. He was an influential teacher and produced the earliest British drawing book (1654), but his bohemian lifestyle aroused controversy. John Evelyn described an altarpiece as 'too full of nakeds for a chapell' and Sir Peter Lely lamented 'that so great a genius should besot or neglect so great a talent'. He ended his career painting decorative schemes for taverns, all of which are now lost.
Thomas Fuller;1600;Divine;['mw131273.jpg', 'mw81933.jpg', 'mw131272.jpg'];Sitter in 3 portraits
Thomas Fuller;1600;Physician;['mw143285.jpg', 'mw42226.jpg'];Sitter in 2 portraits
Endymion Porter;1600;Poet and courtier;['mw199399.jpg', 'mw81850.jpg', 'mw07803.jpg', 'mw202842.jpg', 'mw129736.jpg', 'mw121162.jpg', 'mw132641.jpg', 'mw132656.jpg'];Sitter in 8 portraits. The friend and patron of poets and artists, Porter was a protégé of Charles I's favourite, George Villiers, Duke of Buckingham. He was instrumental in bringing van Dyck to England in 1632 and later sat for portraits by van Dyck and William Dobson. Porter was a groom of the bedchamber to King Charles I, who admired him 'for his general learning, brave stile, sweet temper, great experience, travels and modern languages'.
William Benn;1600;Clergyman and ejected minister;['mw135695.jpg'];Sitter in 1 portrait
Christopher Bennet;1600;Physician;['mw135982.jpg'];Sitter in 1 portrait
Richard Atkyns;1600;Army officer and writer on printing;['mw138748.jpg'];Sitter in 1 portrait
Francis Atterbury;1600;Bishop of Rochester;['mw00218.jpg', 'mw41381.jpg', 'mw143728.jpg', 'mw41383.jpg', 'mw143727.jpg', 'mw40128.jpg', 'mw143730.jpg', 'mw41382.jpg', 'mw66229.jpg', 'layout.jpg', 'mw66972.jpg', 'mw40117.jpg', 'mw41384.jpg', 'mw143726.jpg'];Later Stuart Portraits Catalogue Entry
Christina, Queen of Sweden;1600;Reigned 1632-54;['mw116942.jpg', 'mw116934.jpg', 'mw150563.jpg', 'mw134893.jpg', 'mw134889.jpg', 'mw35668.jpg', 'mw197599.jpg', 'mw116692.jpg', 'mw66548.jpg', 'mw134895.jpg'];Sitter in 10 portraits
Sir Henry Slingsby, Bt;1600;Royalist army officer, conspirator and politician, MP for Knaresborough;['mw135885.jpg', 'mw135888.jpg', 'mw135884.jpg', 'mw16699.jpg', 'mw70501.jpg', 'mw135829.jpg', 'mw35745.jpg', 'mw135882.jpg', 'layout.jpg', 'mw129736.jpg', 'mw131293.jpg', 'mw40425.jpg', 'mw135886.jpg'];Sitter in 15 portraits
Sir Joseph Williamson;1600;Secretary of State;['mw06824.jpg'];Later Stuart Portraits Catalogue Entry
Richard Weston, 1st Earl of Portland;1600;Statesman;['mw202860.jpg', 'mw202857.jpg', 'mw35452.jpg', 'mw66235.jpg', 'mw130790.jpg', 'mw202858.jpg', 'mw130791.jpg', 'layout.jpg', 'mw43447.jpg', 'mw05100.jpg'];Sitter associated with 11 portraits. Statesman, succeeding Buckingham as the King's chief minister. He was an effective Lord Chief Treasurer, but quarrelled with Strafford and was hated by the Commons.
Frances Weston (née Stuart), Countess of Portland;1600;Wife of 2nd Earl of Portland;['mw67599.jpg', 'mw134463.jpg', 'mw67598.jpg', 'mw56942.jpg', 'mw43446.jpg', 'mw38264.jpg', 'mw134465.jpg', 'mw66236.jpg', 'layout.jpg', 'mw134464.jpg', 'mw42197.jpg'];Sitter in 12 portraits. The youngest daughter of Esme Stuart, 3rd Duke of Lennox and Earl of March, Frances married Jerome, Lord Weston (later 2nd Earl of Portland) in 1632.
William Bentinck, 1st Earl of Portland;1600;Friend and agent of William III;['mw141642.jpg', 'mw138918.jpg', 'mw05101.jpg', 'mw202855.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Francis Rous;1600;Puritan;['mw117514.jpg', 'mw136109.jpg', 'mw121410.jpg', 'mw136121.jpg', 'mw62765.jpg'];Sitter associated with 5 portraits
Francis Rous;1600;Politician, MP for Truro;['mw129736.jpg'];Sitter in 1 portrait
John Aubrey;1600;Antiquary;['mw138746.jpg', 'mw115481.jpg', 'mw40139.jpg'];Sitter in 3 portraits
Edward Herbert, 1st Baron Herbert of Cherbury;1600;Diplomat and writer;['mw130964.jpg', 'mw144284.jpg', 'mw130967.jpg', 'mw193322.jpg', 'mw130953.jpg', 'mw03095.jpg', 'mw130962.jpg', 'mw130971.jpg', 'mw38691.jpg', 'mw130959.jpg', 'mw43328.jpg', 'mw130952.jpg', 'mw144285.jpg', 'mw130958.jpg', 'mw130963.jpg'];Sitter in 15 portraits. Like his younger and more famous brother George, Edward Herbert was a distinguished poet. In addition he wrote works of history, including a History of the Reign of Henry VIII, and of philosophy, notably De Veritate. Herbert also had a busy diplomatic career in France.. . More on Edward Herbert, 1st Baron Herbert: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops
Charles, Lord Herbert of Shurland;1600;Son of Philip Herbert, 4th Earl of Pembroke;['mw201927.jpg', 'mw201929.jpg'];Sitter in 2 portraits
Henry Dodwell;1600;Scholar and theologian;['mw17467.jpg'];Sitter in 1 portrait
John Dolben;1600;Archbishop of York;['mw35801.jpg', 'mw35802.jpg', 'mw137043.jpg', 'mw75537.jpg', 'mw137046.jpg', 'layout.jpg'];Sitter in 6 portraits
Sir James Long, 2nd Bt;1600;Royalist, soldier and antiquary, nephew of Sir Robert Long;['mw03995.jpg'];Sitter in 1 portrait
George Smalridge;1600;Bishop of Bristol;['mw143731.jpg'];Sitter in 1 portrait
Sir William Portman;1600;Politician, MP for Taunton and Somerset;['mw137798.jpg'];Sitter in 1 portrait
Louise de Kéroualle, Duchess of Portsmouth;1600;Mistress of Charles II;['mw203026.jpg', 'mw139434.jpg', 'mw139431.jpg', 'mw38191.jpg', 'mw139432.jpg', 'mw05102.jpg', 'mw61171.jpg', 'mw14462.jpg', 'mw70393.jpg', 'mw38193.jpg', 'mw38195.jpg', 'mw79558.jpg', 'mw203025.jpg', 'mw139433.jpg', 'mw38192.jpg'];Sitter in 15 portraits. Louise de Kéroualle came first to England from France in 1670 as a maid of honour to Charles II's sister, the Duchess of Orleans. She returned to become the King's mistress in 1671, with the encouragement of the French government, who hoped she would be a diplomatic asset. Created Duchess in 1673, she bore Charles one son, Charles, Duke of Richmond, and exercised some influence at court, but was generally unpopular for her nationality and religion. John Evelyn noted her 'childish, simple and baby face'.
George Herbert;1600;Devotional poet;['mw35462.jpg', 'mw37457.jpg', 'mw131267.jpg', 'mw131270.jpg', 'mw131271.jpg', 'mw37456.jpg'];Sitter in 6 portraits
James Herbert;1600;Son of Philip Herbert, 4th Earl of Pembroke;['mw201927.jpg', 'mw201929.jpg'];Sitter in 2 portraits
Mariamne Herbert (née Finch);1600;Wife of Colonel Philip Herbert;['mw37181.jpg', 'mw37180.jpg', 'mw37179.jpg'];Sitter in 3 portraits
Penelope (née Naunton), Lady Herbert;1600;Wife of Philip, Lord Herbert, afterwards 5th Earl of Pembroke, daughter of Sir Robert Naunton;['mw18531.jpg', 'mw136283.jpg', 'mw193323.jpg', 'mw18452.jpg'];Sitter in 4 portraits
